529,1983,8.84,Lime,Basswood,Koa,Rosewood,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
505,1968,10.78,Pink,Swamp Ash,Rosewood,Rosewood,walnut,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
511,1948,8.33,DeepPink,Basswood,Mahogany,Maple,maple,Fender Vintage,Fender Vintage,Fender Vintage,False
118,1948,7.19,RoyalBlue,Swamp Ash,Mahogany,Maple,walnut,496 & 500T,496 & 500T,496 & 500T,True
472,1970,10.29,Azure,Japanese Ash,Koa,Rosewood,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
512,1957,5.62,GoldenRod,Japanese Ash,Wenge,Rosewood,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
114,1954,11.64,DarkSlateBlue,Basswood,Maple,Maple,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
480,1981,10.35,PowderBlue,Maple,Maple,Maple,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
404,1945,5.92,SteelBlue,Swamp Ash,Rosewood,Maple,maple,'57 Classic,'57 Classic,'57 Classic,True
596,1997,8.48,FloralWhite,Mahogany,Rosewood,Ebony,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
145,1946,10.92,MintCream,Swamp Ash,Koa,Rosewood,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
906,1952,5.89,YellowGreen,Alder,Maple,Rosewood,maple,'57 Classic,'57 Classic,'57 Classic,True
479,1962,9.16,MediumBlue,Mahogany,Wenge,Maple,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
670,1981,8.84,Gray,Korina,Mahogany,Rosewood,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
401,1969,5.47,LightGoldenRodYellow,Alder,Mahogany,Ebony,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
199,1987,9.03,PowderBlue,Basswood,Maple,Maple,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
194,1951,7.6,PaleGoldenRod,Basswood,Wenge,Ebony,maple,'57 Classic,'57 Classic,'57 Classic,True
787,1987,11.18,MidnightBlue,Mahogany,Wenge,Rosewood,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
292,1962,5.53,DarkMagenta,Basswood,Mahogany,Ebony,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
539,1976,8.94,RosyBrown,Basswood,Mahogany,Maple,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
925,1982,6.72,LightYellow,Swamp Ash,Rosewood,Maple,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
357,1978,6.23,LightSeaGreen,Korina,Wenge,Maple,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
714,1982,6.41,Peru,Korina,Koa,Rosewood,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
244,1957,6.96,White,Walnut,Maple,Ebony,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
116,1964,7.97,BlanchedAlmond,Alder,Koa,Ebony,maple,'57 Classic,'57 Classic,'57 Classic,False
514,1989,10.32,DarkViolet,Swamp Ash,Rosewood,Ebony,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
942,1988,10.99,DeepSkyBlue,Japanese Ash,Maple,Ebony,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
454,1991,10.62,OliveDrab,Swamp Ash,Wenge,Rosewood,maple,496 & 500T,496 & 500T,496 & 500T,False
936,1955,12.35,CadetBlue,Basswood,Mahogany,Maple,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
638,1999,6.82,Beige,Swamp Ash,Maple,Rosewood,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
636,1972,10.54,Coral,Alder,Wenge,Ebony,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
555,1975,9.65,PaleGoldenRod,Swamp Ash,Rosewood,Maple,walnut,'57 Classic,'57 Classic,'57 Classic,False
822,1951,9.66,DarkMagenta,Maple,Rosewood,Ebony,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
17,1970,10.87,MediumSpringGreen,Walnut,Koa,Rosewood,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
717,1947,5.01,PowderBlue,Japanese Ash,Wenge,Rosewood,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
360,1971,9.47,CadetBlue,Alder,Maple,Maple,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
288,1965,9.36,Gainsboro,Japanese Ash,Mahogany,Maple,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
390,1965,6.25,DarkRed,Walnut,Mahogany,Rosewood,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
492,1995,11.23,LightSteelBlue,Japanese Ash,Mahogany,Maple,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
507,1965,5.77,Gold,Mahogany,Mahogany,Ebony,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
369,1999,9.05,Navy,Basswood,Rosewood,Rosewood,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
753,1947,6.2,LimeGreen,Japanese Ash,Koa,Ebony,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
347,1971,7,Aquamarine,Maple,Koa,Ebony,walnut,Fender Vintage,Fender Vintage,Fender Vintage,False
228,1966,10.16,SeaGreen,Mahogany,Mahogany,Rosewood,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
317,1974,12.04,DimGray,Walnut,Mahogany,Maple,maple,Burstbucker,Burstbucker,Burstbucker,False
953,1945,10.35,SaddleBrown,Japanese Ash,Wenge,Ebony,walnut,496 & 500T,496 & 500T,496 & 500T,False
663,1956,10.85,Brown,Walnut,Mahogany,Maple,maple,496 & 500T,496 & 500T,496 & 500T,False
691,1966,8,MediumVioletRed,Maple,Koa,Rosewood,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
351,1959,5.61,DarkOrange,Maple,Rosewood,Ebony,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
153,1994,5.36,Black,Alder,Mahogany,Maple,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
945,1982,11.34,OrangeRed,Swamp Ash,Mahogany,Rosewood,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,True
976,1998,10.71,Gray,Maple,Wenge,Maple,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
873,1985,8.88,AliceBlue,Mahogany,Maple,Ebony,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
590,1993,10.67,Fuchsia,Alder,Koa,Ebony,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
225,1979,6.1,Ivory,Maple,Maple,Ebony,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
184,1957,9.27,DarkSalmon,Walnut,Koa,Rosewood,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
237,1958,10.19,Aqua,Korina,Mahogany,Ebony,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
67,1985,10.11,HoneyDew,Alder,Mahogany,Rosewood,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
106,1958,6.52,SlateGray,Korina,Wenge,Ebony,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
847,1957,7.2,Peru,Korina,Maple,Maple,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
363,1967,10.29,Coral,Mahogany,Maple,Ebony,maple,Fender Vintage,Fender Vintage,Fender Vintage,False
187,1973,6.04,LightCyan,Korina,Maple,Ebony,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
532,1987,10.25,Fuchsia,Japanese Ash,Maple,Maple,maple,496 & 500T,496 & 500T,496 & 500T,False
974,1956,6.3,DarkGreen,Alder,Maple,Maple,walnut,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
14,1972,6.45,LightSeaGreen,Korina,Koa,Maple,maple,'57 Classic,'57 Classic,'57 Classic,True
65,1967,9.05,Silver,Japanese Ash,Mahogany,Ebony,walnut,490R & 490T,490R & 490T,490R & 490T,True
856,1968,8.59,DarkRed,Basswood,Rosewood,Rosewood,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
675,1952,5.06,CornflowerBlue,Mahogany,Mahogany,Maple,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
462,1982,10.45,CornflowerBlue,Basswood,Maple,Maple,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
425,1960,7,MintCream,Japanese Ash,Rosewood,Ebony,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,True
312,1961,11.44,DarkMagenta,Maple,Wenge,Rosewood,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
669,1946,7.89,OliveDrab,Walnut,Maple,Ebony,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
319,1968,10.62,PapayaWhip,Mahogany,Koa,Ebony,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
609,1973,10.49,LightGreen,Maple,Wenge,Maple,walnut,Fender Vintage,Fender Vintage,Fender Vintage,True
125,1989,6.46,LightCyan,Alder,Koa,Maple,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
74,1954,11.79,HoneyDew,Swamp Ash,Mahogany,Ebony,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
210,1966,5,AntiqueWhite,Alder,Mahogany,Ebony,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,False
156,1949,8.55,PowderBlue,Swamp Ash,Wenge,Rosewood,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
940,1995,7.77,Gainsboro,Walnut,Rosewood,Rosewood,maple,490R & 490T,490R & 490T,490R & 490T,False
751,1953,10.81,DarkGray,Maple,Maple,Rosewood,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
61,1973,10.57,Aqua,Japanese Ash,Wenge,Maple,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
618,1967,9.22,Khaki,Swamp Ash,Maple,Ebony,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
185,1985,11.51,MistyRose,Mahogany,Rosewood,Maple,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
31,1973,11.93,SeaShell,Maple,Mahogany,Maple,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
950,1948,5.96,MediumVioletRed,Walnut,Koa,Maple,maple,496 & 500T,496 & 500T,496 & 500T,False
776,1975,10.53,Aqua,Walnut,Koa,Maple,walnut,490R & 490T,490R & 490T,490R & 490T,True
692,1989,5.2,GreenYellow,Mahogany,Rosewood,Maple,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
141,1996,5.64,Salmon,Mahogany,Koa,Rosewood,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
522,1984,10.54,Gold,Basswood,Maple,Ebony,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
376,1983,10.33,Lime,Maple,Maple,Rosewood,maple,'57 Classic,'57 Classic,'57 Classic,False
499,1978,10.52,Tan,Alder,Koa,Maple,maple,Burstbucker,Burstbucker,Burstbucker,False
849,1994,8.45,PaleGoldenRod,Basswood,Maple,Rosewood,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
426,1962,8.89,DarkMagenta,Japanese Ash,Rosewood,Maple,maple,490R & 490T,490R & 490T,490R & 490T,False
746,1984,6.2,DarkSlateBlue,Walnut,Rosewood,Maple,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
109,1948,5.23,DodgerBlue,Maple,Rosewood,Ebony,maple,Fender Vintage,Fender Vintage,Fender Vintage,False
510,1965,11.21,Purple,Maple,Rosewood,Maple,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
353,1949,5.71,MediumAquaMarine,Walnut,Mahogany,Maple,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
702,1985,9.07,WhiteSmoke,Korina,Mahogany,Maple,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
584,1976,10.09,HotPink,Mahogany,Rosewood,Maple,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
310,1974,10.62,Teal,Mahogany,Mahogany,Maple,walnut,490R & 490T,490R & 490T,490R & 490T,True
632,1959,8.13,Aqua,Mahogany,Maple,Rosewood,maple,496 & 500T,496 & 500T,496 & 500T,False
346,1973,8.97,Cyan,Mahogany,Mahogany,Maple,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
914,1993,11.88,Khaki,Alder,Koa,Ebony,walnut,Fender Vintage,Fender Vintage,Fender Vintage,False
574,1967,12.22,Wheat,Walnut,Rosewood,Maple,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
338,1953,10.2,MediumSeaGreen,Walnut,Maple,Rosewood,maple,Fender Vintage,Fender Vintage,Fender Vintage,False
615,1989,9.33,DimGray,Korina,Koa,Maple,maple,Fender Vintage,Fender Vintage,Fender Vintage,True
289,1990,7.93,Beige,Maple,Koa,Ebony,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
875,1958,10.67,Orange,Alder,Wenge,Maple,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
660,1984,9.63,LimeGreen,Japanese Ash,Maple,Ebony,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
314,1945,11.11,MediumSeaGreen,Swamp Ash,Koa,Maple,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
536,1996,11.16,OldLace,Japanese Ash,Maple,Ebony,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
150,1990,6.4,DeepPink,Alder,Mahogany,Rosewood,maple,'57 Classic,'57 Classic,'57 Classic,True
848,1959,7.78,MediumPurple,Alder,Maple,Ebony,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
768,1981,8.65,DarkMagenta,Japanese Ash,Rosewood,Maple,maple,'57 Classic,'57 Classic,'57 Classic,True
855,1977,5.71,Green,Swamp Ash,Wenge,Rosewood,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
794,1968,11.06,SkyBlue,Walnut,Mahogany,Ebony,walnut,490R & 490T,490R & 490T,490R & 490T,False
405,1945,12.41,Lavender,Maple,Rosewood,Ebony,maple,496 & 500T,496 & 500T,496 & 500T,True
809,1985,5.01,MediumTurquoise,Japanese Ash,Maple,Ebony,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
718,1966,6.34,Gold,Japanese Ash,Wenge,Maple,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
611,1970,8.62,MediumSpringGreen,Basswood,Wenge,Rosewood,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
578,1976,10.55,Tomato,Walnut,Koa,Maple,maple,'57 Classic,'57 Classic,'57 Classic,False
135,1958,9.6,DarkSeaGreen,Swamp Ash,Mahogany,Ebony,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
48,1981,11.57,SlateGray,Walnut,Mahogany,Maple,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
93,1999,11.85,SpringGreen,Korina,Rosewood,Rosewood,walnut,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
728,1958,11.29,DarkSeaGreen,Maple,Mahogany,Rosewood,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
196,1965,6.94,LightPink,Maple,Wenge,Maple,walnut,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
874,1955,6.78,Orange,Swamp Ash,Maple,Rosewood,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
965,1946,8.37,PapayaWhip,Basswood,Rosewood,Ebony,maple,496 & 500T,496 & 500T,496 & 500T,True
775,1999,10.95,MediumOrchid,Korina,Koa,Maple,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
736,1989,5.34,Gray,Basswood,Wenge,Rosewood,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
954,1977,11.23,DarkBlue,Korina,Mahogany,Maple,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
437,1952,6.94,Olive,Japanese Ash,Maple,Rosewood,maple,490R & 490T,490R & 490T,490R & 490T,False
958,1972,5.97,DarkSalmon,Basswood,Mahogany,Maple,maple,Burstbucker,Burstbucker,Burstbucker,False
503,1983,12.16,SpringGreen,Maple,Rosewood,Maple,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
872,1986,9.29,Fuchsia,Basswood,Koa,Maple,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
308,1966,10.29,DarkTurquoise,Mahogany,Koa,Maple,walnut,496 & 500T,496 & 500T,496 & 500T,False
133,1992,8.95,CornflowerBlue,Walnut,Maple,Ebony,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
944,1981,6.68,Moccasin,Japanese Ash,Koa,Maple,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
52,1997,11.29,Olive,Korina,Koa,Ebony,walnut,496 & 500T,496 & 500T,496 & 500T,True
572,1999,5.44,DarkTurquoise,Alder,Maple,Maple,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
39,1957,5.59,YellowGreen,Mahogany,Rosewood,Maple,maple,'57 Classic,'57 Classic,'57 Classic,True
81,1964,7.55,ForestGreen,Swamp Ash,Wenge,Rosewood,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
445,1973,6.37,SandyBrown,Walnut,Wenge,Rosewood,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
530,1950,6.39,SteelBlue,Walnut,Wenge,Ebony,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
845,1982,6.55,White,Japanese Ash,Rosewood,Maple,walnut,Burstbucker,Burstbucker,Burstbucker,True
18,1990,12.35,MediumBlue,Basswood,Maple,Rosewood,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
44,1971,6.49,MidnightBlue,Mahogany,Koa,Maple,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
844,1994,11.26,DimGray,Maple,Mahogany,Ebony,maple,496 & 500T,496 & 500T,496 & 500T,False
11,1980,9.06,LawnGreen,Alder,Wenge,Ebony,walnut,'57 Classic,'57 Classic,'57 Classic,True
316,1969,8.68,RosyBrown,Japanese Ash,Mahogany,Maple,walnut,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
576,1992,5.98,PaleGreen,Swamp Ash,Koa,Maple,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
973,1975,9.18,Indigo,Mahogany,Koa,Maple,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,True
620,1955,9.88,IndianRed,Korina,Wenge,Rosewood,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
490,1955,5.6,Cyan,Maple,Maple,Rosewood,maple,Burstbucker,Burstbucker,Burstbucker,False
807,1980,8.88,DeepSkyBlue,Walnut,Mahogany,Rosewood,walnut,'57 Classic,'57 Classic,'57 Classic,False
568,1949,10.1,MediumPurple,Korina,Rosewood,Maple,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
795,1989,8.82,SkyBlue,Maple,Wenge,Rosewood,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
256,1946,12.42,DarkSlateGray,Maple,Koa,Ebony,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
789,1990,10.84,MediumPurple,Maple,Rosewood,Ebony,walnut,'57 Classic,'57 Classic,'57 Classic,False
750,1965,10.3,MediumSpringGreen,Japanese Ash,Wenge,Ebony,walnut,496 & 500T,496 & 500T,496 & 500T,False
861,1960,12.49,PaleTurquoise,Walnut,Mahogany,Maple,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
13,1973,11.06,Turquoise,Korina,Maple,Ebony,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
923,1978,10.67,CadetBlue,Japanese Ash,Koa,Maple,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
348,1977,9.5,Chartreuse,Mahogany,Wenge,Ebony,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
647,1972,12.12,DarkViolet,Korina,Maple,Ebony,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
826,1964,10.05,SeaShell,Walnut,Maple,Maple,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
743,1986,7.52,Plum,Alder,Maple,Maple,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
575,1973,7.48,Chocolate,Swamp Ash,Rosewood,Rosewood,maple,490R & 490T,490R & 490T,490R & 490T,True
227,1981,7.08,LightYellow,Swamp Ash,Koa,Maple,maple,490R & 490T,490R & 490T,490R & 490T,True
508,1945,12.35,Thistle,Maple,Maple,Ebony,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
671,1977,9.11,Coral,Korina,Maple,Ebony,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
599,1977,7.57,RoyalBlue,Maple,Wenge,Maple,walnut,490R & 490T,490R & 490T,490R & 490T,True
154,1953,12.45,SandyBrown,Walnut,Maple,Maple,maple,'57 Classic,'57 Classic,'57 Classic,False
429,1986,11.9,RoyalBlue,Japanese Ash,Koa,Maple,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
339,1956,9.57,DarkGoldenRod,Korina,Maple,Ebony,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
723,1974,5.7,Plum,Korina,Rosewood,Maple,maple,Fender Vintage,Fender Vintage,Fender Vintage,False
646,1996,5.03,LightGreen,Japanese Ash,Mahogany,Rosewood,walnut,Burstbucker,Burstbucker,Burstbucker,False
80,1974,8.65,DarkSlateBlue,Alder,Maple,Ebony,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
59,1978,6.38,BurlyWood,Alder,Rosewood,Maple,walnut,'57 Classic,'57 Classic,'57 Classic,True
640,1997,9.69,PaleGreen,Korina,Rosewood,Ebony,walnut,Burstbucker,Burstbucker,Burstbucker,True
120,1978,9.58,Red,Swamp Ash,Maple,Rosewood,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,True
377,1951,11.4,Wheat,Alder,Mahogany,Ebony,walnut,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
987,1969,8.76,PeachPuff,Basswood,Koa,Maple,walnut,496 & 500T,496 & 500T,496 & 500T,True
75,1961,6.17,SpringGreen,Korina,Koa,Rosewood,maple,Burstbucker,Burstbucker,Burstbucker,True
179,1951,8.63,DarkTurquoise,Japanese Ash,Mahogany,Maple,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
591,1988,7.68,WhiteSmoke,Mahogany,Maple,Ebony,maple,490R & 490T,490R & 490T,490R & 490T,False
104,1990,11.81,Tan,Korina,Wenge,Ebony,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
54,1966,9.98,MistyRose,Swamp Ash,Wenge,Ebony,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
742,1958,10.1,Olive,Swamp Ash,Koa,Rosewood,walnut,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
115,1992,12.39,DarkMagenta,Basswood,Mahogany,Ebony,maple,496 & 500T,496 & 500T,496 & 500T,False
372,1994,6.3,DarkGoldenRod,Mahogany,Wenge,Rosewood,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
